step,phi_proxy
8865,0.0023
8870,0.0027
8875,0.0039
8880,0.0016
8885,0.0024
8890,0.0053
8895,0.0059
8900,0.0036
8905,0.0021
8910,0.0005
8915,0.0005
8920,0.0007
8925,0.0007
8930,0.0006
8935,0.0042
8940,0.0042
8945,0.0116
8950,0.0090
8955,0.0115
8960,0.0097
8965,0.0116
8970,0.0147
8975,0.0113
8980,0.0118
8985,0.0044
8990,0.0027
8995,0.0016
9000,0.0015
9005,0.0009
9010,0.0009
9015,0.0028
9020,0.0052
9025,0.0039
9030,0.0035
9035,0.0047
9040,0.0053
9045,0.0049
9050,0.0084
9055,0.0059
9060,0.0068
9065,0.0065
9070,0.0056
9075,0.0016
9080,0.0013
9085,0.0006
9090,0.0006
9095,0.0007
9100,0.0022
9105,0.0033
9110,0.0041
9115,0.0050
9120,0.0050
9125,0.0050
9130,0.0050
9135,0.0045
9140,0.0033
9145,0.0027
9150,0.0022
9155,0.0022
9160,0.0016
9165,0.0028
9170,0.0033
9175,0.0025
9180,0.0017
9185,0.0019
9190,0.0059
9195,0.0074
9200,0.0033
9205,0.0120
9210,0.0084
9215,0.0084
9220,0.0084
9225,0.0156
9230,0.0156
9235,0.0154
9240,0.0107
9245,0.0092
9250,0.0092
9255,0.0013
9260,0.0013
9265,0.0023
9270,0.0019
9275,0.0035
9280,0.0038
9285,0.0038
9290,0.0044
9295,0.0030
9300,0.0026
9305,0.0026
9310,0.0026
9315,0.0044
9320,0.0038
9325,0.0022
9330,0.0019
9335,0.0261
9340,0.0273
9345,0.0285
9350,0.0285
9355,0.0298
9360,0.0311
9365,0.0251
9370,0.0253
9375,0.0253
9380,0.0250
9385,0.0001
9390,0.0000
9395,0.0001
9400,0.0000
9405,0.0000
9410,0.0003
9415,0.0022
