step,phi_proxy
8865,0.0008
8870,0.0006
8875,0.0101
8880,0.0128
8885,0.0128
8890,0.0128
8895,0.0128
8900,0.0048
8905,0.0041
8910,0.0055
8915,0.0065
8920,0.0060
8925,0.0100
8930,0.0123
8935,0.0077
8940,0.0081
8945,0.0064
8950,0.0023
8955,0.0033
8960,0.0026
8965,0.0019
8970,0.0026
8975,0.0026
8980,0.0147
8985,0.0148
8990,0.0159
8995,0.0189
9000,0.0179
9005,0.0208
9010,0.0189
9015,0.0189
9020,0.0190
9025,0.0150
9030,0.0045
9035,0.0064
9040,0.0072
9045,0.0080
9050,0.0064
9055,0.0090
9060,0.0080
9065,0.0098
9070,0.0203
9075,0.0104
9080,0.0097
9085,0.0104
9090,0.0111
9095,0.0134
9100,0.0134
9105,0.0082
9110,0.0082
9115,0.0077
9120,0.0076
9125,0.0070
9130,0.0070
9135,0.0076
9140,0.0084
9145,0.0108
9150,0.0104
9155,0.0087
9160,0.0086
9165,0.0103
9170,0.0021
9175,0.0016
9180,0.0027
9185,0.0011
9190,0.0013
9195,0.0011
9200,0.0010
9205,0.0045
9210,0.0057
9215,0.0038
9220,0.0041
9225,0.0085
9230,0.0075
9235,0.0079
9240,0.0062
9245,0.0119
9250,0.0119
9255,0.0126
9260,0.0133
9265,0.0133
9270,0.0092
9275,0.0094
9280,0.0109
9285,0.0108
9290,0.0139
9295,0.0027
9300,0.0023
9305,0.0033
9310,0.0011
9315,0.0008
9320,0.0020
9325,0.0020
9330,0.0012
9335,0.0003
9340,0.0003
9345,0.0016
9350,0.0011
9355,0.0063
9360,0.0063
9365,0.0029
9370,0.0006
9375,0.0006
9380,0.0092
9385,0.0106
9390,0.0106
9395,0.0073
9400,0.0075
9405,0.0058
9410,0.0022
9415,0.0054
9420,0.0060
9425,0.0060
9430,0.0016
9435,0.0016
9440,0.0018
9445,0.0005
9450,0.0005
9455,0.0005
9460,0.0007
9465,0.0016
9470,0.0019
9475,0.0068
9480,0.0065
9485,0.0072
9490,0.0094
9495,0.0096
9500,0.0094
9505,0.0124
9510,0.0110
9515,0.0061
9520,0.0052
9525,0.0061
9530,0.0066
9535,0.0078
9540,0.0026
9545,0.0018
9550,0.0023
9555,0.0014
9560,0.0019
9565,0.0016
9570,0.0013
9575,0.0012
9580,0.0013
9585,0.0014
9590,0.0003
9595,0.0006
9600,0.0028
9605,0.0037
9610,0.0057
9615,0.0045
9620,0.0031
9625,0.0034
9630,0.0037
9635,0.0040
9640,0.0040
9645,0.0037
9650,0.0010
9655,0.0007
9660,0.0053
9665,0.0038
9670,0.0058
9675,0.0078
9680,0.0078
9685,0.0090
9690,0.0078
9695,0.0084
9700,0.0078
9705,0.0027
9710,0.0019
9715,0.0023
9720,0.0027
9725,0.0024
9730,0.0028
9735,0.0034
9740,0.0021
9745,0.0088
9750,0.0130
9755,0.0061
9760,0.0058
9765,0.0079
9770,0.0071
9775,0.0064
9780,0.0048
9785,0.0070
9790,0.0157
9795,0.0157
9800,0.0227
9805,0.0240
9810,0.0191
9815,0.0022
9820,0.0023
9825,0.0000
9830,0.0000
9835,0.0000
9840,0.0000
9845,0.0000
9850,0.0000
9855,0.0000
9860,0.0000
9865,0.0000
9870,0.0000
9875,0.0000
9880,0.0000
9885,0.0000
9890,0.0000
9895,0.0000
9900,0.0000
9905,0.0000
9910,0.0015
9915,0.0015
9920,0.0013
9925,0.0010
9930,0.0019
9935,0.0026
9940,0.0033
9945,0.0033
9950,0.0033
9955,0.0044
9960,0.0030
9965,0.0017
9970,0.0004
9975,0.0004
9980,0.0017
9985,0.0013
9990,0.0040
9995,0.0048
10000,0.0070
10005,0.0137
10010,0.0123
10015,0.0024
10020,0.0106
10025,0.0069
10030,0.0059
10035,0.0083
10040,0.0069
10045,0.0106
10050,0.0072
10055,0.0026
10060,0.0020
10065,0.0020
10070,0.0015
10075,0.0089
10080,0.0098
10085,0.0118
10090,0.0134
10095,0.0082
10100,0.0090
10105,0.0165
10110,0.0172
10115,0.0172
10120,0.0156
10125,0.0085
10130,0.0079
10135,0.0128
10140,0.0128
10145,0.0116
10150,0.0114
10155,0.0027
10160,0.0027
10165,0.0024
10170,0.0022
10175,0.0026
10180,0.0022
10185,0.0008
10190,0.0011
10195,0.0020
10200,0.0022
10205,0.0028
10210,0.0028
10215,0.0038
10220,0.0042
10225,0.0031
10230,0.0035
10235,0.0039
10240,0.0035
10245,0.0025
10250,0.0032
10255,0.0036
10260,0.0033
10265,0.0033
10270,0.0033
10275,0.0068
10280,0.0068
10285,0.0094
10290,0.0056
10295,0.0049
10300,0.0039
10305,0.0043
10310,0.0040
10315,0.0040
10320,0.0042
10325,0.0043
10330,0.0034
10335,0.0056
10340,0.0028
10345,0.0024
10350,0.0046
10355,0.0014
10360,0.0019
10365,0.0014
10370,0.0009
10375,0.0010
10380,0.0010
10385,0.0013
10390,0.0005
10395,0.0015
10400,0.0037
10405,0.0037
10410,0.0037
10415,0.0022
10420,0.0033
10425,0.0016
10430,0.0021
10435,0.0016
10440,0.0021
10445,0.0013
10450,0.0013
10455,0.0011
10460,0.0011
10465,0.0009
10470,0.0015
10475,0.0033
10480,0.0037
10485,0.0037
10490,0.0041
10495,0.0040
10500,0.0030
10505,0.0030
10510,0.0021
10515,0.0024
10520,0.0049
10525,0.0025
10530,0.0028
10535,0.0091
10540,0.0092
10545,0.0028
10550,0.0028
10555,0.0032
10560,0.0037
10565,0.0037
10570,0.0005
10575,0.0013
10580,0.0016
10585,0.0016
10590,0.0008
10595,0.0010
10600,0.0019
10605,0.0027
10610,0.0033
10615,0.0047
10620,0.0055
10625,0.0047
10630,0.0064
10635,0.0061
10640,0.0061
10645,0.0061
10650,0.0061
10655,0.0061
10660,0.0057
10665,0.0057
10670,0.0045
10675,0.0045
10680,0.0027
10685,0.0024
10690,0.0041
10695,0.0008
10700,0.0010
10705,0.0022
10710,0.0100
10715,0.0100
10720,0.0103
10725,0.0100
10730,0.0259
10735,0.0262
10740,0.0271
10745,0.0271
10750,0.0283
10755,0.0272
10760,0.0190
10765,0.0176
10770,0.0167
10775,0.0152
10780,0.0024
10785,0.0027
10790,0.0037
10795,0.0038
10800,0.0045
10805,0.0067
10810,0.0057
10815,0.0051
10820,0.0026
10825,0.0029
10830,0.0097
10835,0.0079
10840,0.0038
10845,0.0059
10850,0.0239
10855,0.0256
10860,0.0164
10865,0.0168
10870,0.0146
10875,0.0265
10880,0.0263
10885,0.0158
10890,0.0163
10895,0.0138
10900,0.0028
10905,0.0033
10910,0.0003
10915,0.0005
10920,0.0020
10925,0.0035
10930,0.0040
10935,0.0035
10940,0.0038
10945,0.0040
10950,0.0069
10955,0.0084
10960,0.0064
10965,0.0021
10970,0.0025
10975,0.0018
10980,0.0018
10985,0.0026
10990,0.0039
10995,0.0021
11000,0.0016
11005,0.0009
11010,0.0027
11015,0.0061
11020,0.0011
11025,0.0010
11030,0.0010
11035,0.0016
11040,0.0012
11045,0.0012
11050,0.0017
11055,0.0184
11060,0.0261
11065,0.0230
11070,0.0141
11075,0.0133
11080,0.0126
11085,0.0126
11090,0.0127
11095,0.0084
11100,0.0077
11105,0.0007
11110,0.0013
11115,0.0017
11120,0.0021
11125,0.0021
11130,0.0022
11135,0.0027
11140,0.0049
11145,0.0030
11150,0.0032
11155,0.0035
11160,0.0025
11165,0.0019
11170,0.0017
11175,0.0020
11180,0.0019
11185,0.0172
11190,0.0171
11195,0.0163
11200,0.0174
11205,0.0188
11210,0.0313
11215,0.0313
11220,0.0290
11225,0.0260
11230,0.0324
11235,0.0249
11240,0.0339
11245,0.0240
11250,0.0211
11255,0.0215
11260,0.0214
11265,0.0203
11270,0.0203
11275,0.0195
11280,0.0130
11285,0.0139
11290,0.0074
11295,0.0080
11300,0.0072
11305,0.0025
11310,0.0056
11315,0.0048
11320,0.0050
11325,0.0072
11330,0.0071
11335,0.0081
11340,0.0153
11345,0.0179
11350,0.0189
11355,0.0020
11360,0.0020
11365,0.0022
11370,0.0020
11375,0.0015
11380,0.0017
11385,0.0008
11390,0.0007
11395,0.0006
11400,0.0005
11405,0.0006
11410,0.0005
11415,0.0005
11420,0.0006
11425,0.0007
11430,0.0010
11435,0.0008
11440,0.0008
11445,0.0007
11450,0.0007
11455,0.0015
11460,0.0020
11465,0.0026
11470,0.0035
11475,0.0030
11480,0.0021
11485,0.0021
11490,0.0021
11495,0.0021
11500,0.0016
11505,0.0008
11510,0.0006
11515,0.0004
11520,0.0000
11525,0.0000
11530,0.0000
11535,0.0000
11540,0.0000
11545,0.0000
11550,0.0008
11555,0.0008
11560,0.0017
11565,0.0017
11570,0.0017
11575,0.0026
11580,0.0030
11585,0.0040
11590,0.0040
11595,0.0045
11600,0.0037
11605,0.0037
11610,0.0024
11615,0.0022
11620,0.0026
11625,0.0022
11630,0.0020
11635,0.0010
11640,0.0015
11645,0.0013
11650,0.0016
11655,0.0026
11660,0.0027
11665,0.0039
11670,0.0033
11675,0.0021
11680,0.0026
11685,0.0033
11690,0.0064
11695,0.0064
11700,0.0071
11705,0.0078
11710,0.0095
11715,0.0100
