step,phi_proxy
8865,0.0070
8870,0.0100
8875,0.0120
8880,0.0207
8885,0.0184
8890,0.0187
8895,0.0239
8900,0.0129
8905,0.0124
8910,0.0161
8915,0.0212
8920,0.0227
8925,0.0189
8930,0.0050
8935,0.0033
8940,0.0052
8945,0.0046
8950,0.0053
8955,0.0057
8960,0.0043
8965,0.0034
8970,0.0051
8975,0.0079
8980,0.0105
8985,0.0100
8990,0.0217
8995,0.0207
9000,0.0198
9005,0.0193
9010,0.0188
9015,0.0126
9020,0.0132
9025,0.0173
9030,0.0177
9035,0.0110
9040,0.0141
9045,0.0241
9050,0.0232
9055,0.0236
9060,0.0234
9065,0.0202
9070,0.0266
9075,0.0195
9080,0.0132
9085,0.0194
9090,0.0146
9095,0.0119
9100,0.0119
9105,0.0095
9110,0.0075
9115,0.0046
9120,0.0059
9125,0.0068
9130,0.0091
9135,0.0091
9140,0.0054
9145,0.0033
9150,0.0049
9155,0.0024
9160,0.0033
9165,0.0183
9170,0.0195
9175,0.0130
9180,0.0123
9185,0.0138
9190,0.0116
9195,0.0146
9200,0.0098
9205,0.0089
9210,0.0089
9215,0.0026
9220,0.0018
9225,0.0026
9230,0.0053
9235,0.0049
9240,0.0081
9245,0.0053
9250,0.0111
9255,0.0120
9260,0.0117
9265,0.0117
9270,0.0101
9275,0.0108
9280,0.0084
9285,0.0024
9290,0.0019
9295,0.0019
9300,0.0019
9305,0.0078
9310,0.0065
9315,0.0065
9320,0.0138
9325,0.0193
9330,0.0228
9335,0.0206
9340,0.0211
9345,0.0192
9350,0.0151
9355,0.0227
9360,0.0305
9365,0.0287
9370,0.0124
9375,0.0081
9380,0.0029
9385,0.0049
9390,0.0120
9395,0.0146
9400,0.0192
9405,0.0179
9410,0.0310
9415,0.0314
9420,0.0339
9425,0.0280
9430,0.0235
9435,0.0236
9440,0.0110
9445,0.0122
9450,0.0167
9455,0.0153
9460,0.0086
9465,0.0152
9470,0.0206
9475,0.0152
9480,0.0138
9485,0.0154
9490,0.0150
9495,0.0187
9500,0.0158
9505,0.0136
9510,0.0083
9515,0.0054
9520,0.0192
9525,0.0150
9530,0.0131
9535,0.0112
9540,0.0115
9545,0.0124
9550,0.0106
9555,0.0129
9560,0.0147
9565,0.0124
9570,0.0061
9575,0.0042
9580,0.0039
9585,0.0053
9590,0.0102
9595,0.0079
9600,0.0091
9605,0.0089
9610,0.0040
9615,0.0056
9620,0.0087
9625,0.0106
9630,0.0073
9635,0.0054
9640,0.0073
9645,0.0097
9650,0.0092
9655,0.0106
9660,0.0088
9665,0.0153
9670,0.0173
9675,0.0153
9680,0.0132
9685,0.0123
9690,0.0208
9695,0.0190
9700,0.0231
9705,0.0243
9710,0.0261
9715,0.0269
9720,0.0349
9725,0.0349
9730,0.0418
9735,0.0407
9740,0.0259
9745,0.0199
9750,0.0084
9755,0.0141
9760,0.0153
9765,0.0120
9770,0.0122
9775,0.0156
9780,0.0156
9785,0.0182
9790,0.0306
9795,0.0296
9800,0.0352
9805,0.0331
9810,0.0338
9815,0.0281
9820,0.0260
9825,0.0240
9830,0.0232
9835,0.0222
9840,0.0037
9845,0.0031
9850,0.0351
9855,0.0382
9860,0.0366
9865,0.0337
9870,0.0353
9875,0.0397
9880,0.0415
9885,0.0417
9890,0.0442
9895,0.0422
9900,0.0114
9905,0.0095
9910,0.0112
9915,0.0126
9920,0.0136
9925,0.0047
9930,0.0011
9935,0.0002
9940,0.0052
9945,0.0069
9950,0.0056
9955,0.0064
9960,0.0054
9965,0.0060
9970,0.0057
9975,0.0050
9980,0.0061
9985,0.0100
9990,0.0063
9995,0.0055
10000,0.0059
10005,0.0050
10010,0.0050
10015,0.0059
10020,0.0043
10025,0.0040
10030,0.0040
10035,0.0028
10040,0.0036
10045,0.0029
10050,0.0023
10055,0.0017
10060,0.0030
10065,0.0031
10070,0.0033
10075,0.0021
10080,0.0034
10085,0.0014
10090,0.0025
10095,0.0095
10100,0.0120
10105,0.0101
10110,0.0128
10115,0.0028
10120,0.0034
10125,0.0043
10130,0.0041
10135,0.0073
10140,0.0137
10145,0.0151
10150,0.0131
10155,0.0131
10160,0.0109
10165,0.0072
10170,0.0111
10175,0.0135
10180,0.0237
10185,0.0146
10190,0.0138
10195,0.0135
10200,0.0211
10205,0.0210
10210,0.0178
10215,0.0153
10220,0.0149
10225,0.0257
10230,0.0234
10235,0.0210
10240,0.0241
10245,0.0240
10250,0.0201
10255,0.0217
10260,0.0166
10265,0.0159
10270,0.0161
10275,0.0058
10280,0.0050
10285,0.0052
10290,0.0104
10295,0.0110
10300,0.0186
10305,0.0112
10310,0.0086
10315,0.0084
10320,0.0074
10325,0.0081
10330,0.0039
10335,0.0043
10340,0.0066
10345,0.0046
10350,0.0045
10355,0.0067
10360,0.0052
10365,0.0080
10370,0.0084
10375,0.0102
10380,0.0061
10385,0.0043
10390,0.0041
10395,0.0031
10400,0.0040
10405,0.0031
10410,0.0038
10415,0.0020
10420,0.0018
10425,0.0040
10430,0.0029
